"variable_id","membership","cluster","cluster_raw"
"protein_4348",0.939077123332103,12,12
"protein_4352",0.999370412055064,12,12
"protein_4365",0.999966417878863,12,12
"protein_4368",0.912449562132801,12,12
"protein_4399",0.827084999133865,12,12
"protein_4414",0.910054154136108,12,12
"protein_4475",0.999963318086202,12,12
"protein_4523",0.998956781979858,12,12
"protein_4553",0.900760644119356,12,12
"protein_4557",0.999990988881048,12,12
"protein_4599",0.998796650771707,12,12
"protein_4611",0.999555250928623,12,12
"protein_4641",0.96514029552083,12,12
"protein_4647",0.999901239182546,12,12
"protein_4697",0.999984928289965,12,12
"protein_4703",0.99510325466504,12,12
"protein_4720",0.998786899534825,12,12
"protein_4721",0.999994691807225,12,12
"protein_4738",0.816516195669327,12,12
"protein_4740",0.986529289671228,12,12
"protein_4744",0.98355464417409,12,12
"protein_4752",0.890992451372362,12,12
"protein_4758",0.959365346377722,12,12
"protein_4778",0.944769614506981,12,12
"protein_4790",0.914292561078907,12,12
"protein_4793",0.964597494460009,12,12
"protein_4879",0.823047501653893,12,12
"protein_4902",0.807925334699275,12,12
"protein_4952",0.8080280490525,12,12
"protein_4957",0.997899891936381,12,12
"protein_4961",0.999910656935876,12,12
"protein_4980",0.998480791506125,12,12
"protein_4994",0.842302786495494,12,12
"protein_5008",0.998933235121172,12,12
"protein_5018",0.996523992184848,12,12
"protein_5043",0.842382795433242,12,12
"protein_5064",0.979677793379137,12,12
"protein_5066",0.991345768219785,12,12
"protein_5088",0.806561008015923,12,12
"protein_5113",0.842929833875228,12,12
"protein_5152",0.967046628129646,12,12
"protein_5153",0.881720017341169,12,12
"protein_5173",0.933019350231209,12,12
"protein_5181",0.999866252495769,12,12
"protein_5249",0.92520934453251,12,12
"protein_5251",0.806929784137579,12,12
"protein_5260",0.999922741180536,12,12
"protein_5293",0.998548555993479,12,12
"protein_5341",0.998729048959045,12,12
"protein_5354",0.99236726104948,12,12
"protein_5363",0.996941703916225,12,12
"protein_5395",0.972881464804674,12,12
"protein_5424",0.934629681867956,12,12
"protein_5438",0.81612166691712,12,12
"protein_5463",0.969234421276771,12,12
"protein_5518",0.810301740743029,12,12
"protein_5540",0.98376783891867,12,12
"protein_5544",0.995675911354767,12,12
"protein_5570",0.993387489370706,12,12
"protein_5601",0.996774124404647,12,12
"protein_5639",0.975709309885438,12,12
"protein_5647",0.911853383774881,12,12
"protein_5658",0.999616310274553,12,12
"protein_5673",0.998226639477075,12,12
"protein_5682",0.935720204966979,12,12
"protein_5698",0.872756291750481,12,12
"protein_5703",0.836545257005388,12,12
"protein_5707",0.872320917945938,12,12
"protein_5743",0.853253017827204,12,12
"protein_5748",0.978814092807693,12,12
"protein_5756",0.986643565558277,12,12
"protein_5790",0.988536093181193,12,12
"protein_5792",0.990329759877915,12,12
"protein_5807",0.993601587511993,12,12
"protein_5821",0.88841533844192,12,12
"protein_5888",0.98134689459398,12,12
"protein_5909",0.999841462615413,12,12
"protein_5944",0.999396380250536,12,12
"protein_6015",0.99554289855284,12,12
"protein_6042",0.996327912135777,12,12
"protein_6061",0.985040233509635,12,12
"protein_6062",0.940088369075458,12,12
"protein_6080",0.821381476842362,12,12
"protein_6131",0.994993384656838,12,12
"protein_6133",0.907858110250069,12,12
"protein_6151",0.999994388610152,12,12
"protein_6155",0.972959832585978,12,12
"protein_6163",0.894174837902581,12,12
"protein_6217",0.998271974299597,12,12
"protein_6238",0.911203787400269,12,12
"protein_6241",0.999845947713859,12,12
"protein_6245",0.97436610241541,12,12
"protein_6253",0.991847007861215,12,12
"protein_6270",0.936839717302188,12,12
"protein_6276",0.872320642794566,12,12
"protein_6315",0.940693707625002,12,12
"protein_6339",0.824281762906271,12,12
"protein_6347",0.980660615066543,12,12
"protein_6356",0.89328317159159,12,12
"protein_6371",0.897548736278872,12,12
"protein_6412",0.999799753916427,12,12
"protein_6431",0.988694276105845,12,12
"protein_6476",0.941917151782916,12,12
"protein_6481",0.999953270693453,12,12
"protein_6495",0.999017348525532,12,12
"protein_6559",0.975137605267826,12,12
"protein_6603",0.993923519814782,12,12
"protein_6607",0.815288845377118,12,12
"protein_6613",0.96011293726233,12,12
"protein_6683",0.892148708421909,12,12
"protein_6717",0.980645227301122,12,12
"protein_6779",0.982459624311774,12,12
"protein_6795",0.828562733943537,12,12
"protein_6803",0.99940786713191,12,12
"protein_6808",0.999253707068854,12,12
"protein_6819",0.999920301898591,12,12
"protein_6831",0.852006226722406,12,12
"protein_6842",0.948433906353772,12,12
"protein_6859",0.999784632963955,12,12
"protein_6870",0.979887589099699,12,12
"protein_6871",0.973088323525397,12,12
"protein_6874",0.9996211648766,12,12
"protein_6892",0.945891193021872,12,12
"protein_6896",0.968832010577153,12,12
"protein_6950",0.997119904144078,12,12
"protein_6974",0.873748448194542,12,12
"protein_6989",0.982942007232221,12,12
"protein_7014",0.995891398961757,12,12
"protein_7016",0.838264965835099,12,12
"protein_7021",0.989410797615621,12,12
"protein_7111",0.992215438222592,12,12
"protein_7113",0.876296232019248,12,12
"protein_7130",0.902203883487969,12,12
"protein_7134",0.952581757847806,12,12
"protein_7167",0.895556240669369,12,12
"protein_7202",0.869658411233073,12,12
"protein_7210",0.999986713595079,12,12
"protein_7246",0.820534535175727,12,12
"protein_7274",0.969388848491243,12,12
"protein_7285",0.999964421936317,12,12
"protein_7300",0.997077595933201,12,12
"protein_7301",0.976454502881483,12,12
"protein_7304",0.99451083369299,12,12
"protein_7363",0.984627972309607,12,12
"protein_7376",0.975506637681926,12,12
"protein_7409",0.99223191575798,12,12
"protein_7441",0.983867992236584,12,12
"protein_7499",0.999886520730314,12,12
"protein_7521",0.999936898749545,12,12
"protein_7555",0.999993070569104,12,12
"protein_7579",0.999908717534201,12,12
"protein_7585",0.904578750534622,12,12
"protein_7602",0.949547180129709,12,12
"protein_7608",0.999570401854312,12,12
"protein_7618",0.984045974698125,12,12
"protein_7689",0.996923504659271,12,12
"protein_7706",0.994955978779192,12,12
"protein_7773",0.908188302540405,12,12
"protein_7781",0.99986095097131,12,12
"protein_7800",0.99992200874443,12,12
"protein_7810",0.959513773337816,12,12
"protein_7917",0.996472101089997,12,12
"protein_7946",0.958530610066312,12,12
"protein_7973",0.99996459310485,12,12
"protein_7974",0.993564281106718,12,12
"protein_7994",0.943388944951743,12,12
"protein_8000",0.99894296836681,12,12
"protein_8023",0.977075636593874,12,12
"protein_8096",0.933574385673335,12,12
"protein_8103",0.944273022294805,12,12
"protein_8116",0.999507167858022,12,12
"protein_8127",0.993277975125042,12,12
"protein_8144",0.999233932822134,12,12
"protein_8169",0.926807245705937,12,12
"protein_8171",0.997541322629339,12,12
"protein_8186",0.937955779955724,12,12
"protein_8191",0.835187503127322,12,12
"protein_8217",0.996615995299804,12,12
"protein_8235",0.928166787123165,12,12
"protein_8241",0.962335882419494,12,12
"protein_8279",0.887329873951426,12,12
"protein_8284",0.99956286401165,12,12
"protein_8331",0.985618536398331,12,12
"protein_8334",0.913583966019393,12,12
"protein_8349",0.980239643405144,12,12
"protein_8359",0.997191996004974,12,12
"protein_8377",0.999995300683119,12,12
"protein_8395",0.972046650832492,12,12
"protein_8449",0.999985883960937,12,12
"protein_8470",0.99840623818488,12,12
"protein_8471",0.993931244863901,12,12
